nombre_hotel,ciudad,tipo_alojamiento,precio_clp,puntuacion,prediction
Lodge Sur Talca,Talca,hotel,119449.0,7.0,1
Lodge Vista Hermosa Talca,Talca,hotel,170817.0,8.3,2
Lodge Vista Hermosa Talca,Talca,hotel,198256.0,7.6,2
Moderna casa con piscina e internet de alta velocidad en Talca,Talca,hotel,104040.0,9.4,0
Oriente Hostal,Talca,hotel,65450.0,7.4,1
Park Güell House Hotel,Talca,hotel,97900.0,8.2,1
Park Güell House Hotel,Talca,hotel,107774.0,8.3,0
Residencial Don Santiago,Talca,hotel,42261.0,8.9,0
"cómodo departamento centro de Talca , estacionamiento gratuito",Talca,hotel,147000.0,9.5,2
Apart Hotel Aragon Portal,Temuco,hotel,90810.0,7.9,1
Apart Hotel Bauerle & Apartamentos,Temuco,hotel,54374.0,8.7,0
Apartamentos Bauerle Curitiba,Temuco,hotel,53586.0,7.7,1
Best Western Ferrat,Temuco,hotel,78337.0,9.2,0
Best Western Ferrat,Temuco,hotel,88905.0,8.2,1
Centro Temuco 4,Temuco,hotel,45125.0,9.6,0
Claro Centro Temuco,Temuco,hotel,56212.0,8.7,0
Departamento 606,Temuco,hotel,58246.0,8.2,1
Departamento Estudio Lugano,Temuco,hotel,37000.0,9.5,0
"Departamento Estudio, centrico",Temuco,hotel,39600.0,9.5,0
Departamento Interior Fundo el Carmen,Temuco,hotel,27080.0,7.9,1
Departamento Temuco Full Equipado,Temuco,hotel,56876.0,8.9,0
Depto Estudio 1811 Edificio Centro Blanco con estacionamiento,Temuco,hotel,48357.0,8.7,0
Depto Ginebra 1 dorm con estacionamiento,Temuco,hotel,54804.0,8.6,0
Holiday Inn Express - Temuco by IHG,Temuco,hotel,70510.0,8.9,0
Holiday Inn Express Temuco By IHG,Temuco,hotel,84093.0,7.9,1
Hospedaje klickmann,Temuco,hotel,39115.0,8.5,0
Hostal Andalue Temuco,Temuco,hotel,45000.0,7.5,1
Hostal Centro Montt,Temuco,hotel,48557.0,9.6,0
Hostal Collins House,Temuco,hotel,78161.0,7.7,1
Hostal La Cumbre,Temuco,hotel,54804.0,8.3,0
Hostal Los Guindos,Temuco,hotel,27939.0,8.5,0
Hostal Mackay Temuco,Temuco,hotel,48357.0,8.7,0
Hotel Aitue,Temuco,hotel,67725.0,7.9,1
Hotel Aitue,Temuco,hotel,80713.0,8.6,0
Hotel Andino Temuco,Temuco,hotel,86986.0,8.5,0
Hotel Andino Temuco,Temuco,hotel,205270.0,8.8,2
Hotel Central Temuco,Temuco,hotel,219798.0,8.7,2
Hotel Central Temuco,Temuco,hotel,168137.0,7.1,2
Hotel Costanera Temuco,Temuco,hotel,120813.0,8.7,2
Hotel Costanera Temuco,Temuco,hotel,92890.0,9.1,0
Hotel Del Mar Temuco,Temuco,hotel,205029.0,7.2,2
Hotel Del Mar Temuco,Temuco,hotel,87990.0,8.7,0
Hotel Diego de Almagro Temuco,Temuco,hotel,136832.0,8.4,2
Hotel Diego de Almagro Temuco Express,Temuco,hotel,93056.0,8.4,0
Hotel Diego de Almagro Temuco Express,Temuco,hotel,105310.0,8.9,0
Hotel Don Eduardo,Temuco,hotel,71581.0,8.8,0
Hotel Don Eduardo,Temuco,hotel,190000.0,8.8,2
Hotel Don Eduardo,Temuco,hotel,82386.0,8.7,0
Hotel Frontera,Temuco,hotel,61459.0,8.2,1
Hotel La Casa Temuco,Temuco,hotel,24990.0,8.8,0
Hotel Luanco,Temuco,hotel,51771.0,8.6,0
Hotel Luanco,Temuco,hotel,61782.0,8.2,1
Hotel Magallanes,Temuco,hotel,66988.0,8.1,1
Hotel Newen,Temuco,hotel,34896.0,7.9,1
Hotel Newen,Temuco,hotel,41909.0,9.2,0
Hotel Nicolás Temuco,Temuco,hotel,74792.0,9.2,0
Hotel Norte Temuco,Temuco,hotel,165055.0,8.0,2
Hotel Norte Temuco,Temuco,hotel,228901.0,7.7,2
Hotel Plaza Temuco,Temuco,hotel,202992.0,7.1,2
Hotel Primavera Temuco,Temuco,hotel,60199.0,7.2,1
Hotel Primavera Temuco,Temuco,hotel,63964.0,9.1,0
Hotel RP,Temuco,hotel,71581.0,8.7,0
Hotel RP,Temuco,hotel,85968.0,8.7,0
Hotel Sur Temuco,Temuco,hotel,130892.0,8.0,2
Hotel Temuco Boutique,Temuco,hotel,74388.0,8.3,0
Hotel Temuco Center,Temuco,hotel,96737.0,8.6,0
Hotel Temuco Lodge,Temuco,hotel,88830.0,7.8,1
Hotel Temuco Plaza,Temuco,hotel,59846.0,8.5,0
Hotel Temuco Resort,Temuco,hotel,102608.0,8.3,0
Hotel Vista Hermosa Temuco,Temuco,hotel,117991.0,8.0,1
Hotel Vista Hermosa Temuco,Temuco,hotel,81446.0,7.3,1
Hotel Wanaka,Temuco,hotel,92841.0,9.6,0
Hotel y Casino Enjoy,Temuco,hotel,92691.0,9.2,0
Ku Hotel Turismo Temuco,Temuco,hotel,80595.0,8.5,0
Lodge Andino Temuco,Temuco,hotel,141695.0,8.6,2
Lodge Andino Temuco,Temuco,hotel,97012.0,7.5,1
Lodge Central Temuco,Temuco,hotel,116907.0,6.9,1
Lodge Central Temuco,Temuco,hotel,66807.0,8.7,0
Lodge Costanera Temuco,Temuco,hotel,65737.0,8.9,0
Lodge Costanera Temuco,Temuco,hotel,109751.0,7.4,1
Lodge Del Mar Temuco,Temuco,hotel,115905.0,7.0,1
Lodge Del Mar Temuco,Temuco,hotel,126182.0,8.4,2
Lodge Norte Temuco,Temuco,hotel,94332.0,7.8,1
Lodge Norte Temuco,Temuco,hotel,200155.0,7.1,2
Lodge Plaza Temuco,Temuco,hotel,110749.0,8.7,0
Lodge Primavera Temuco,Temuco,hotel,148257.0,8.1,2
Lodge Sur Temuco,Temuco,hotel,178635.0,8.1,2
Lodge Sur Temuco,Temuco,hotel,99461.0,7.9,1
Lodge Vista Hermosa Temuco,Temuco,hotel,74543.0,9.6,0
Minidepto temuco,Temuco,hotel,190400.0,8.2,2
Motel Los Robles,Temuco,hotel,40233.0,9.7,0
Open Suite 3,Temuco,hotel,42000.0,9.3,0
Plaza Oz - Av Alemania,Temuco,hotel,33527.0,7.3,1
Rucahue Hotel,Temuco,hotel,89458.0,8.1,1
Small Hotel Goblin´s House,Temuco,hotel,39459.0,7.9,1
Tribu Malen Apartamentos,Temuco,hotel,55879.0,8.9,0
depto nuevo temuco,Temuco,hotel,36686.0,9.3,0
Apart Hotel Casablanca,Valdivia,hotel,64476.0,8.7,0
"Apart-Hotel Colonia-Königsberg Ubicado Costado Terminal Buses, Río Calle Calle Carabineros Departamentos Completos Con Aire Acondicionado Y Estacionamiento",Valdivia,hotel,60177.0,8.4,0
Cabañas Alto Bellavista Niebla,Valdivia,hotel,39545.0,9.2,0
Cabañas Centenilla,Valdivia,hotel,85968.0,8.9,0
Cabañas Fischer Spa,Valdivia,hotel,127674.0,8.9,2
Cabañas La Misión,Valdivia,hotel,114565.0,8.9,0
Cabañas Rosner,Valdivia,hotel,50069.0,8.9,0
Cabañas Valdivia,Valdivia,hotel,69699.0,7.6,1
Casa Barrio Santa Elena,Valdivia,hotel,113400.0,10.0,0
Casa Rosales,Valdivia,hotel,144000.0,7.3,1
Casa Río Vivo,Valdivia,hotel,45067.0,9.6,0
Casa frente a la playa,Valdivia,hotel,143273.0,9.4,2
Departamento Jardin Urbano 3D y 2B-Valdivia,Valdivia,hotel,161058.0,8.7,2
"Departamento centro de Valdivia, Los Laureles 270, Isla Teja",Valdivia,hotel,49573.0,9.1,0
Departamento nuevo en el centro con la mejor ubicación,Valdivia,hotel,149426.0,8.6,2
Departamentos Naguilan,Valdivia,hotel,100475.0,8.2,1
Departamentos Valdivia Santiago Bueras,Valdivia,hotel,113063.0,8.7,0
Diego De Almagro Valdivia,Valdivia,hotel,138265.0,8.5,2
Edificio Guadalauquen,Valdivia,hotel,67600.0,8.7,0
Edificio Guadalauquen,Valdivia,hotel,62797.0,8.7,0
El Encanto de Antilhue,Valdivia,hotel,75684.0,8.9,0
Eluney 3,Valdivia,hotel,162000.0,10.0,2
Epicentro Suites Apart Hotel - Valdivia,Valdivia,hotel,83818.0,8.9,0
Habitación cómoda por día,Valdivia,hotel,27370.0,8.8,0
Hostal Del Muelle,Valdivia,hotel,59500.0,8.9,0
Hostal Torre Del Español,Valdivia,hotel,45133.0,8.2,1
Hostel Torobayo,Valdivia,hotel,73789.0,9.0,0
Hotel Andino Valdivia,Valdivia,hotel,154655.0,9.3,2
Hotel Andino Valdivia,Valdivia,hotel,121761.0,8.1,2
Hotel Boutique Cutipay,Valdivia,hotel,150443.0,8.6,2
Hotel Casagrande Con Estacionamiento Exclusivo Y Estamos A 50 Mts Del Terminal De Buses,Valdivia,hotel,42471.0,9.7,0
Hotel Central Valdivia,Valdivia,hotel,72460.0,7.5,1
Hotel Central Valdivia,Valdivia,hotel,110122.0,7.0,1
Hotel Centrico 734,Valdivia,hotel,44165.0,7.5,1
Hotel Costanera - Caja Los Andes,Valdivia,hotel,65538.0,8.7,0
Hotel Costanera - Caja Los Andes,Valdivia,hotel,80867.0,7.4,1
Hotel Costanera Valdivia,Valdivia,hotel,83582.0,8.9,0
Hotel Costanera Valdivia,Valdivia,hotel,216173.0,7.4,2
Hotel Del Mar Valdivia,Valdivia,hotel,80569.0,7.2,1
Hotel Del Mar Valdivia,Valdivia,hotel,169579.0,9.2,2
Hotel Diego de Almagro Valdivia,Valdivia,hotel,109963.0,8.5,0
Hotel Encanto Del Río,Valdivia,hotel,102086.0,9.4,0
Hotel Marina Villa del Rio,Valdivia,hotel,110324.0,8.5,0
Hotel Marina Villa del Rio,Valdivia,hotel,109304.0,8.4,0
Hotel Melillanca,Valdivia,hotel,97993.0,8.6,0
Hotel Melillanca,Valdivia,hotel,64585.0,8.8,0
Hotel Melillanca,Valdivia,hotel,116830.0,8.5,2
Hotel Naguilan,Valdivia,hotel,82027.0,7.4,1
Hotel Norte Valdivia,Valdivia,hotel,97624.0,9.7,0
Hotel Norte Valdivia,Valdivia,hotel,166098.0,8.5,2
Hotel Nueve Ríos,Valdivia,hotel,72107.0,8.9,0
Hotel Nueve Ríos,Valdivia,hotel,87400.0,9.7,0
Hotel Plaza Valdivia,Valdivia,hotel,78207.0,7.4,1
Hotel Plaza Valdivia,Valdivia,hotel,106116.0,7.3,1
Hotel Primavera Valdivia,Valdivia,hotel,166872.0,7.1,2
Hotel Primavera Valdivia,Valdivia,hotel,85887.0,9.8,0
Hotel Puerta del Sur,Valdivia,hotel,173228.0,9.0,2
Hotel Puerta del Sur,Valdivia,hotel,208471.0,9.0,2
Hotel Sur Valdivia,Valdivia,hotel,87239.0,7.8,1
Hotel Sur Valdivia,Valdivia,hotel,184237.0,7.3,2
Hotel Terra Valdivia,Valdivia,hotel,54804.0,8.6,0
Hotel Valdivia Apart Hotel,Valdivia,hotel,71235.0,8.8,0
Hotel Valdivia Boutique,Valdivia,hotel,132346.0,8.8,2
Hotel Valdivia Center,Valdivia,hotel,94557.0,8.0,1
Hotel Valdivia Inn,Valdivia,hotel,95450.0,8.0,1
Hotel Valdivia Plaza,Valdivia,hotel,88997.0,8.4,0
Hotel Valdivia Suites,Valdivia,hotel,41580.0,7.0,1
Hotel Vista Hermosa Valdivia,Valdivia,hotel,205203.0,8.2,2
Kapai Departamentos de Turismo,Valdivia,hotel,65862.0,8.5,0
Kapai Hostel,Valdivia,hotel,51344.0,8.9,0
La Casona del Buen dormir,Valdivia,hotel,37611.0,8.8,0
La Rueda del Chucao,Valdivia,hotel,143959.0,8.8,2
Lodge Andino Valdivia,Valdivia,hotel,136001.0,8.3,2
Lodge Andino Valdivia,Valdivia,hotel,75963.0,9.0,0
Lodge Central Valdivia,Valdivia,hotel,84932.0,9.0,0
Lodge Central Valdivia,Valdivia,hotel,161162.0,8.3,2
Lodge Costanera Valdivia,Valdivia,hotel,171368.0,9.3,2
Lodge Costanera Valdivia,Valdivia,hotel,197586.0,7.6,2
Lodge Del Mar Valdivia,Valdivia,hotel,121363.0,6.6,1
Lodge Del Mar Valdivia,Valdivia,hotel,133446.0,9.2,2
Lodge Norte Valdivia,Valdivia,hotel,96494.0,9.2,0
Lodge Norte Valdivia,Valdivia,hotel,156375.0,8.0,2
Lodge Plaza Valdivia,Valdivia,hotel,207955.0,8.8,2
Lodge Plaza Valdivia,Valdivia,hotel,138497.0,9.6,2
Lodge Primavera Valdivia,Valdivia,hotel,104650.0,8.9,0
Lodge Sur Valdivia,Valdivia,hotel,74887.0,8.1,1
Lodge Vista Hermosa Valdivia,Valdivia,hotel,195944.0,7.0,2
Nuevo y Cómodo depto tipo Estudio,Valdivia,hotel,27204.0,9.1,0
Refugio y Tinaja Curiñanco,Valdivia,hotel,35935.0,8.7,0
Rio Lingue,Valdivia,hotel,75222.0,8.4,0
Villa del Rio Express,Valdivia,hotel,68952.0,8.7,0
Villa del Rio Express,Valdivia,hotel,76448.0,8.2,1
AYCA La Flora Hotel Boutique,Valparaiso,hotel,123663.0,9.5,0
AYCA La Flora Hotel Boutique,Valparaiso,hotel,190000.0,9.5,2
Ayca La Flora Hotel Boutique,Valparaiso,hotel,146901.0,9.5,2
BO Hotel & Terraza,Valparaiso,hotel,79768.0,9.0,0
Barros Borgoño 2 Departamento,Valparaiso,hotel,51041.0,9.6,0
Best Western Marina Del Rey,Valparaiso,hotel,118836.0,8.3,2
Bo Hotel & Terraza,Valparaiso,hotel,78850.0,9.0,0
Bo Hotel & Terraza,Valparaiso,hotel,101442.0,8.7,0
Casa Fibonacci,Valparaiso,hotel,201251.0,9.3,2
Casa Galos,Valparaiso,hotel,77464.0,7.9,1
Casa Galos,Valparaiso,hotel,84482.0,8.0,1
Casa Galos Hotel & Lofts,Valparaiso,hotel,127896.0,8.6,2
Casa Higueras,Valparaiso,hotel,180500.0,9.4,2
Casa Puente Hotel Boutique,Valparaiso,hotel,73008.0,8.8,0
Casa Puente Hotel Boutique,Valparaiso,hotel,125728.0,7.9,2
Casa Somerscales,Valparaiso,hotel,42977.0,7.5,1
Casa Urriola B&B,Valparaiso,hotel,69718.0,8.9,0
Casa Volante Hostal,Valparaiso,hotel,73661.0,8.5,0
Departamento 1 Dormitorio 1 Baño Valparaíso,Valparaiso,hotel,61419.0,9.0,0
Departamento con vista al mar puerto,Valparaiso,hotel,93500.0,8.7,0
Departamento nuevo en Valparaíso centro,Valparaiso,hotel,124015.0,8.2,2
Diego De Almagro Valparaiso,Valparaiso,hotel,86450.0,8.1,1
Diego De Almagro Valparaiso,Valparaiso,hotel,90624.0,8.6,0
Eco Hostal Offenbacher-Hof,Valparaiso,hotel,67563.0,8.6,0
El Navegante B&B,Valparaiso,hotel,173943.0,9.3,2
El Navegante B&B,Valparaiso,hotel,73236.0,8.2,1
Fauna Hotel,Valparaiso,hotel,54585.0,7.7,1
Fauna Hotel,Valparaiso,hotel,82650.0,9.0,0
Fauna Hotel,Valparaiso,hotel,138763.0,8.5,2
Gervasoni Hotel Boutique,Valparaiso,hotel,100490.0,8.4,0
Gran Hotel Gervasoni,Valparaiso,hotel,79800.0,8.4,0
HOM I Loft con Jardín I Parking I Cerro Baron,Valparaiso,hotel,146026.0,8.6,2
HOM I Vista al Mar I Terraza I Piscina I Playa,Valparaiso,hotel,121782.0,9.4,0
Hostal Miramar,Valparaiso,hotel,50506.0,9.0,0
Hotel 251,Valparaiso,hotel,59341.0,9.1,0
Hotel 5 Norte,Valparaiso,hotel,91392.0,8.2,1
Hotel Andino Valparaiso,Valparaiso,hotel,211787.0,7.0,2
Hotel Andino Valparaiso,Valparaiso,hotel,129044.0,8.3,2
Hotel Balia Casino,Valparaiso,hotel,51258.0,8.8,0
Hotel Boutique 17,Valparaiso,hotel,193877.0,8.9,2
Hotel Boutique 17,Valparaiso,hotel,88048.0,8.2,1
Hotel Boutique Acontraluz,Valparaiso,hotel,113568.0,9.1,0
Hotel Boutique Acontraluz,Valparaiso,hotel,121859.0,8.2,2
Hotel Boutique Casa Recreo,Valparaiso,hotel,83515.0,9.5,0
Hotel Boutique Casa Vander,Valparaiso,hotel,86528.0,8.3,0
Hotel Boutique Domus Mare,Valparaiso,hotel,81317.0,8.2,1
Hotel Brighton,Valparaiso,hotel,187901.0,7.9,2
Hotel Brighton,Valparaiso,hotel,55476.0,9.0,0
Hotel Brighton,Valparaiso,hotel,142500.0,7.9,2
Hotel Brighton,Valparaiso,hotel,80719.0,6.7,1
Hotel Capilla,Valparaiso,hotel,80076.0,8.8,0
Hotel Casa Higueras,Valparaiso,hotel,213941.0,9.4,2
Hotel Casa Somerscales,Valparaiso,hotel,108160.0,9.4,0
Hotel Casa Somerscales,Valparaiso,hotel,128485.0,9.5,0
Hotel Central Valparaiso,Valparaiso,hotel,79736.0,9.7,0
Hotel Central Valparaiso,Valparaiso,hotel,226101.0,9.0,2
Hotel Costanera Valparaiso,Valparaiso,hotel,212907.0,8.4,2
Hotel Costanera Valparaiso,Valparaiso,hotel,226311.0,7.3,2
Hotel Del Mar Valparaiso,Valparaiso,hotel,65680.0,8.2,1
Hotel Del Poeta,Valparaiso,hotel,51250.0,7.1,1
Hotel Del Poeta,Valparaiso,hotel,93005.0,7.9,1
Hotel Diego de Almagro Valparaíso,Valparaiso,hotel,73008.0,8.1,1
Hotel Faro Azul Valparaíso Cerro Alegre,Valparaiso,hotel,81337.0,9.6,0
Hotel Florencia,Valparaiso,hotel,65622.0,8.8,0
Hotel Manoir Atkinson,Valparaiso,hotel,190000.0,9.5,2
Hotel Montecarlo,Valparaiso,hotel,85656.0,8.8,0
Hotel Norte Valparaiso,Valparaiso,hotel,83060.0,8.4,0
Hotel Norte Valparaiso,Valparaiso,hotel,205071.0,8.4,2
Hotel Oceanic,Valparaiso,hotel,137445.0,9.0,2
Hotel Palacio Astoreca,Valparaiso,hotel,48572.0,7.7,1
Hotel Plaza Valparaiso,Valparaiso,hotel,158010.0,7.9,2
Hotel Primavera Valparaiso,Valparaiso,hotel,101746.0,7.8,1
Hotel Primavera Valparaiso,Valparaiso,hotel,156820.0,9.0,2
Hotel Pullman Viña del Mar San Martín,Valparaiso,hotel,134547.0,8.9,2
Hotel Reina Victoria Valparaíso,Valparaiso,hotel,60800.0,7.6,1
Hotel Reina Victoria Valparaíso,Valparaiso,hotel,67459.0,8.6,0
Hotel Restaurante Ankara,Valparaiso,hotel,106482.0,9.4,0
Hotel Rondó,Valparaiso,hotel,98558.0,8.7,0
Hotel Sur Valparaiso,Valparaiso,hotel,124545.0,9.2,0
Hotel Sur Valparaiso,Valparaiso,hotel,163625.0,7.0,2
Hotel Valparaiso Apart Hotel,Valparaiso,hotel,61975.0,8.5,0
Hotel Valparaiso Boutique,Valparaiso,hotel,100896.0,9.3,0
Hotel Valparaiso Center,Valparaiso,hotel,68100.0,8.3,0
Hotel Valparaiso Inn,Valparaiso,hotel,132829.0,9.2,2
Hotel Valparaiso Lodge,Valparaiso,hotel,71049.0,8.4,0
Hotel Valparaiso Resort,Valparaiso,hotel,92841.0,8.4,0
Hotel Valparaiso Suites,Valparaiso,hotel,169551.0,9.2,2
Hotel Vista Hermosa Valparaiso,Valparaiso,hotel,217280.0,8.5,2
Hotel Winebox Valparaiso,Valparaiso,hotel,94009.0,9.0,0
LRH Viña del Mar and Convention Center - Ex Gala Hotel,Valparaiso,hotel,84177.0,8.2,1
La Casa Piola,Valparaiso,hotel,89280.0,8.6,0
La Casa Piola,Valparaiso,hotel,32600.0,7.6,1
La Galería B&B,Valparaiso,hotel,34224.0,8.4,0
La Joya Hostel,Valparaiso,hotel,49990.0,9.5,0
Lodge Andino Valparaiso,Valparaiso,hotel,195094.0,8.0,2
Lodge Andino Valparaiso,Valparaiso,hotel,76448.0,9.5,0
Lodge Central Valparaiso,Valparaiso,hotel,91384.0,8.3,0
Lodge Central Valparaiso,Valparaiso,hotel,170831.0,8.8,2
Lodge Costanera Valparaiso,Valparaiso,hotel,200999.0,7.8,2
Lodge Costanera Valparaiso,Valparaiso,hotel,199592.0,7.7,2
Lodge Del Mar Valparaiso,Valparaiso,hotel,130992.0,9.0,2
Lodge Del Mar Valparaiso,Valparaiso,hotel,187774.0,8.4,2
Lodge Norte Valparaiso,Valparaiso,hotel,143930.0,8.5,2
Lodge Norte Valparaiso,Valparaiso,hotel,183715.0,7.4,2
Lodge Plaza Valparaiso,Valparaiso,hotel,134516.0,9.3,2
Lodge Plaza Valparaiso,Valparaiso,hotel,157057.0,8.6,2
Lodge Primavera Valparaiso,Valparaiso,hotel,188157.0,6.6,2
Lodge Primavera Valparaiso,Valparaiso,hotel,170238.0,8.1,2
Lodge Sur Valparaiso,Valparaiso,hotel,182397.0,9.3,2
Lodge Sur Valparaiso,Valparaiso,hotel,72190.0,8.2,1
Lodge Vista Hermosa Valparaiso,Valparaiso,hotel,213309.0,6.9,2
Lodge Vista Hermosa Valparaiso,Valparaiso,hotel,71259.0,9.0,0
Mar & Costa Valparaíso,Valparaiso,hotel,80000.0,10.0,0
Mr. Mar Suites,Valparaiso,hotel,118313.0,8.2,2
New Voga Hotel Boutique,Valparaiso,hotel,105310.0,9.5,0
Nuevo Departamento Vive Barón Valparaíso,Valparaiso,hotel,193270.0,9.0,2
OHiggins Park Hotel,Valparaiso,hotel,68502.0,8.6,0
Ohiggins Park Hotel,Valparaiso,hotel,86684.0,8.5,0
Palacio Astoreca,Valparaiso,hotel,178465.0,9.0,2
Palacio Astoreca,Valparaiso,hotel,62509.0,7.9,1
Palacio Astoreca,Valparaiso,hotel,188100.0,9.0,2
Palacio Astoreca,Valparaiso,hotel,212000.0,9.0,2
Puerto Cordillerano,Valparaiso,hotel,47500.0,9.5,0
Sheraton Miramar Hotel & Convention Center,Valparaiso,hotel,227528.0,8.8,2
Studio Frente Al Muelle Barón,Valparaiso,hotel,94500.0,8.5,0
Studio frente al Muelle Barón - Terminal de Buses,Valparaiso,hotel,75981.0,8.7,0
The Travelling Chile,Valparaiso,hotel,44436.0,9.0,0
Valpo Guest House,Valparaiso,hotel,92000.0,10.0,0
Winery Boutique,Valparaiso,hotel,133758.0,8.6,2
Zero Hotel,Valparaiso,hotel,86663.0,9.2,0
Zerohotel,Valparaiso,hotel,114000.0,9.1,0
ibis Valparaiso,Valparaiso,hotel,59000.0,8.2,1
ibis Valparaiso,Valparaiso,hotel,60833.0,8.1,1
180 Hotel Boutique,Vina del Mar,hotel,127179.0,8.8,2
Best Western Marina Del Rey,Vina del Mar,hotel,118836.0,8.8,2
Best Western Marina del Rey,Vina del Mar,hotel,182340.0,8.8,2
Cap Ducal,Vina del Mar,hotel,68160.0,8.1,1
Cap Ducal,Vina del Mar,hotel,73566.0,6.6,1
Casa Puente Hotel Boutique,Vina del Mar,hotel,86727.0,8.7,0
Cómodo depto 2 habitaciones y 2 baños,Vina del Mar,hotel,200000.0,9.3,2
Dei Templi Apart Hotel,Vina del Mar,hotel,59224.0,8.2,1
Departamento Barrio Poniente,Vina del Mar,hotel,213118.0,9.6,2
Diego De Almagro Valparaiso,Vina del Mar,hotel,90624.0,8.6,0
Enjoy Vina,Vina del Mar,hotel,106270.0,7.9,1
Enjoy Vina del Mar,Vina del Mar,hotel,152392.0,8.9,2
Esencia Hotel Boutique,Vina del Mar,hotel,107463.0,9.6,0
Gala Vina,Vina del Mar,hotel,68745.0,8.4,0
HOTEL BORDEPLAZA - ex Monterilla,Vina del Mar,hotel,201323.0,8.0,2
Hilton Garden,Vina del Mar,hotel,96467.0,8.5,0
Hilton Garden Inn,Vina del Mar,hotel,139403.0,9.1,2
Hilton Garden Inn,Vina del Mar,hotel,84894.0,8.8,0
Hostal La Cofa,Vina del Mar,hotel,63718.0,8.8,0
Hostal Miramar,Vina del Mar,hotel,50323.0,8.0,1
Hostal Residencia Blest Gana,Vina del Mar,hotel,36425.0,8.1,1
Hostal Terraza Recreo,Vina del Mar,hotel,64340.0,8.5,0
Hotel 251,Vina del Mar,hotel,59341.0,9.0,0
Hotel 5 Norte,Vina del Mar,hotel,91392.0,7.9,1
Hotel Albamar,Vina del Mar,hotel,131595.0,8.0,2
Hotel Amalfi,Vina del Mar,hotel,70665.0,7.8,1
Hotel Amalfi,Vina del Mar,hotel,41972.0,9.0,0
Hotel Andino Vina del Mar,Vina del Mar,hotel,55781.0,9.6,0
Hotel Andino Vina del Mar,Vina del Mar,hotel,97356.0,8.7,0
Hotel Balia Casino,Vina del Mar,hotel,51258.0,8.1,1
Hotel Bosque de Reñaca,Vina del Mar,hotel,106400.0,8.7,0
Hotel Boutique 17,Vina del Mar,hotel,88048.0,8.5,0
Hotel Boutique Acontraluz,Vina del Mar,hotel,121859.0,8.6,2
Hotel Boutique Domus Mare,Vina del Mar,hotel,81317.0,8.2,1
Hotel Boutique Ossido Nero,Vina del Mar,hotel,94016.0,9.5,0
Hotel Central Vina del Mar,Vina del Mar,hotel,116858.0,9.7,0
Hotel Central Vina del Mar,Vina del Mar,hotel,116468.0,8.2,2
Hotel Chalet Suizo,Vina del Mar,hotel,48335.0,8.9,0
Hotel Costanera Vina del Mar,Vina del Mar,hotel,129603.0,9.7,0
Hotel Costanera Vina del Mar,Vina del Mar,hotel,203311.0,9.4,2
Hotel Del Mar Vina del Mar,Vina del Mar,hotel,114578.0,7.3,1
Hotel Diego de Almagro Viña del Mar,Vina del Mar,hotel,127877.0,8.2,2
Hotel Florencia,Vina del Mar,hotel,83644.0,8.2,1
Hotel Florencia,Vina del Mar,hotel,65622.0,8.2,1
Hotel H9,Vina del Mar,hotel,161519.0,9.1,2
Hotel Montecarlo,Vina del Mar,hotel,104500.0,7.6,1
Hotel Montecarlo,Vina del Mar,hotel,85656.0,8.2,1
Hotel Norte Vina del Mar,Vina del Mar,hotel,76111.0,7.0,1
Hotel Norte Vina del Mar,Vina del Mar,hotel,217646.0,7.1,2
Hotel O'Higgins,Vina del Mar,hotel,140051.0,8.6,2
Hotel Oceanic,Vina del Mar,hotel,220000.0,8.3,2
Hotel Plaza Vina del Mar,Vina del Mar,hotel,63815.0,8.9,0
Hotel Primavera Vina del Mar,Vina del Mar,hotel,199981.0,6.9,2
Hotel Primavera Vina del Mar,Vina del Mar,hotel,190991.0,8.3,2
Hotel Pullman Viña del Mar San Martín,Vina del Mar,hotel,99750.0,8.3,0
Hotel Pullman Viña del Mar San Martín,Vina del Mar,hotel,134547.0,8.3,2
Hotel Restaurante Ankara,Vina del Mar,hotel,179276.0,8.1,2
Hotel Restaurante Ankara,Vina del Mar,hotel,125728.0,8.7,2
Hotel Rondó,Vina del Mar,hotel,163707.0,8.2,2
Hotel Rondó,Vina del Mar,hotel,98558.0,8.6,0
Hotel Sur Vina del Mar,Vina del Mar,hotel,112014.0,8.1,1
Hotel Vina del Mar Apart Hotel,Vina del Mar,hotel,114320.0,7.9,1
Hotel Vina del Mar Inn,Vina del Mar,hotel,116173.0,8.2,2
Hotel Vina del Mar Lodge,Vina del Mar,hotel,138900.0,8.0,2
Hotel Vina del Mar Plaza,Vina del Mar,hotel,89186.0,8.6,0
Hotel Vina del Mar Suites,Vina del Mar,hotel,97091.0,8.7,0
Hotel Vista Hermosa Vina del Mar,Vina del Mar,hotel,57478.0,9.0,0
Hotel Vista Hermosa Vina del Mar,Vina del Mar,hotel,68120.0,9.7,0
Hotel Ágora,Vina del Mar,hotel,84478.0,9.0,0
LRH Viña del Mar and Convention Center - Ex Gala Hotel,Vina del Mar,hotel,84177.0,8.2,1
La Blanca Hotel,Vina del Mar,hotel,79318.0,8.8,0
La Casa Piola,Vina del Mar,hotel,32600.0,8.9,0
Lodge Andino Vina del Mar,Vina del Mar,hotel,124534.0,8.6,2
Lodge Andino Vina del Mar,Vina del Mar,hotel,60075.0,8.1,1
Lodge Central Vina del Mar,Vina del Mar,hotel,57072.0,9.0,0
